0,0.002216,0.001435,0.002036,0.003221,0.001942,0.001399,0.001204,0.003047,0.001770,0.001570,0.002154,0.002404,0.002899,0.002908,0.001359,0.002441,0.002660,0.002950,0.002704,0.001372,0.001225,0.001869,0.001106,0.001539,0.001228,0.001440,0.003006,0.001783,0.003257,0.002256,0.005086,0.005183,0.001156,0.001113,0.001269,0.002244,0.001056,0.001041,0.001231,0.002363,0.001542,0.001668,0.003885,0.003187,0.008061,0.029713,0.029379,0.029432,0.029479,0.029159,0.029237,0.029064,0.029182,0.029748,0.029648,0.029464,0.029271,0.029079,0.029806,0.029559,0.029248,0.029861,0.030367,0.029289,0.029145,0.028917,0.029312,0.029262,0.029036,0.029597,0.029222,0.029334,0.029191,0.029627,0.029461,0.029243,0.029212,0.029439,0.029300,0.033942,0.029413,0.030052,0.029543,0.029611,0.029265,0.029508,0.029150,0.029468,0.029675,0.029116,0.029639,0.029255,0.029188,0.029426,0.029461,0.029532,0.029170,0.029376,0.029692,0.029400,0.029494,0.029252,0.029189,0.029508,0.029271,0.029222,0.029681,0.029388,0.029226,0.029408,0.029039,0.029464,0.029368,0.029234,0.029436,0.028999,0.029876,0.029855,0.029332,0.029157,0.029267,0.029390,0.029592,0.029151,0.029490,0.029360,0.029276,0.039323,0.032301,0.029375,0.029692,0.029580,0.029511,0.029528,0.029736,0.046998,0.032367,0.039603,0.030424,0.029732,0.029624,0.030143,0.032363,0.030017,0.029925,0.030296,0.029738,0.030333,0.030210,0.038601,0.041266,0.029579,0.029547,0.029881,0.030363,0.029349,0.029452,0.029636,0.029253,0.029499,0.029485,0.029044,0.029293,0.029177,0.029119,0.029320,0.029775,0.029392,0.029372,0.029346,0.029664,0.029586,0.029658,0.029371,0.031830,0.029292,0.029455,0.030556,0.029201,0.029188,0.030415,0.029332,0.029279,0.030479,0.029653,0.029266,0.030785,0.029295,0.029779,0.029630,0.029527,0.029745,0.029781,0.029686,0.029512,0.029446,0.029558,0.029340,0.029506,0.029354,0.029526,0.029240,0.028917,0.029577,0.029485,0.029624,0.029923,0.029602,0.029887,0.029359,0.029238,0.029570,0.029875,0.029342,0.029185,0.029899,0.029285,0.029230,0.030030,0.029292,0.029727,0.029859,0.029589,0.029696,0.029642,0.029314,0.029172,0.029955,0.029401,0.029351,0.029807,0.029279,0.029311,0.041220,0.029588,0.029543,0.029694,0.029489,0.029575,0.030065,0.029177,0.029467,0.034869,0.029068,0.029616,0.029595,0.029437,0.029682,0.029415,0.029136,0.029488,0.031811,0.029263,0.029635,0.029714,0.029233,0.029587,0.029699,0.029665,0.029672,0.029374,0.029468,0.029268,0.029323,0.029736,0.029350,0.030802,0.032888,0.036814,0.029377,0.029743,0.029490,0.029150,0.029391,0.029583,0.029220,0.029516,0.029831,0.029521,0.029677,0.029788,0.029128,0.029368,0.029197,0.029095,0.029215,0.029348,0.029241,0.029951,0.029916,0.029547,0.029787,0.029964,0.029084,0.029310,0.029505,0.029103,0.029615,0.029625,0.029614,0.029804,0.029615,0.029308,0.029459,0.029720,0.029281,0.029385,0.029538,0.029939,0.029772,0.029522,0.029480,0.029246,0.029250,0.029820,0.029314,0.029404,0.029422,0.029403,0.029505,0.029549,0.029234,0.029414,0.029980,0.029806,0.034437,0.038028,0.029914,0.030037,0.029398,0.029307,0.029438,0.029388,0.029637,0.029909,0.029376,0.029875,0.029536,0.029151,0.029305,0.029562,0.029668,0.029143,0.029225,0.029636,0.029310,0.029881,0.029552,0.031730,0.029404,0.029326,0.029369,0.029920,0.029874,0.029613,0.029253,0.029929,0.029523,0.029567,0.029848,0.029627,0.029660,0.029519,0.029834,0.029590,0.029591,0.029530,0.032084,0.029776,0.029487,0.029558,0.029540,0.029812,0.029250,0.029580,0.029353,0.029971,0.029336,0.029443,0.029904,0.029484,0.029504,0.029319,0.029518,0.029736,3,1,0,24,2400,2.500000,2,3600,600,"{'TransmitPower': 33, 'ReceiverSensitivity': -95, 'AntennaeGains': 3.5, 'Frequency': 5800, 'InterferenceMargin': 12, 'ConcreteLoss': 12}"
1,0.002346,0.002266,0.001329,0.001613,0.001800,0.001962,0.001985,0.006181,0.008644,0.006679,0.001176,0.001367,0.007934,0.020185,0.021041,0.021211,0.021554,0.016486,0.016639,0.012316,0.001057,0.001670,0.001076,0.001760,0.001147,0.001069,0.001198,0.002989,0.001228,0.001174,0.005537,0.022299,0.029022,3,1,0,24,2400,2.500000,2,3600,600,"{'TransmitPower': 33, 'ReceiverSensitivity': -95, 'AntennaeGains': 3.5, 'Frequency': 5800, 'InterferenceMargin': 12, 'ConcreteLoss': 12}"
2,0.005898,0.001354,0.001235,0.001223,0.001371,0.001288,0.001417,0.001852,0.003509,0.003263,0.002969,0.003043,0.002869,0.003082,0.002753,0.002437,0.002331,0.002372,0.008385,0.001064,0.002998,0.001136,0.001190,0.001206,0.006553,0.020264,0.007655,0.001451,0.001466,0.001237,0.001295,0.001119,0.002954,0.001120,0.001011,0.001191,0.005586,0.023567,0.029166,0.028849,0.029339,0.029106,0.029118,0.029003,0.029133,0.029505,0.029601,0.029186,0.028763,0.028795,0.028890,0.032170,0.028762,0.029196,0.028796,0.028974,0.029176,0.029196,0.028752,0.028854,0.029453,0.028857,0.029381,0.029148,0.028989,0.028913,0.029136,0.029382,0.028773,0.029008,0.028986,0.028887,0.029043,0.029194,0.028682,0.028962,0.029292,0.029067,0.029133,0.028983,0.028812,0.028814,0.029372,3,1,0,24,2400,2.500000,2,3600,600,"{'TransmitPower': 33, 'ReceiverSensitivity': -95, 'AntennaeGains': 3.5, 'Frequency': 5800, 'InterferenceMargin': 12, 'ConcreteLoss': 12}"
